idx,class,conversation
1050,갈취 대화,"의원님, 안녕하세요. 시간 괜찮으세요?
네, 무슨 일이신가요?
다름이 아니라. 이런 사진을 손에 넣었는데요.
이걸 어디서 구했어요? 합성인 것 같은데요.
아니요, 제가 직접 찍었어요. 불륜을 저지르고도 뻔뻔하네요. 거짓말도 잘하시고.
제가 아니라고 갑자기 이러는 이유가 뭔가요?
이렇게 거짓말을 잘하는 것을 국민이 알면 어떻게 될까요?
이렇게 하는 이유가 뭐냐 하면.
지지자로서 의원들이 오랫동안 의원직을 맡았으면 해서요. 저한테 2억만 보내주시면 없던 걸로 하겠습니다.
어? 이상한데? 2억이면 누구 집 강아지 이름이야?
싫으시면 저번에 따님이 낙하산으로 꽂은 것도 같이 이어서 뉴스로 봐주세요.
. 조금만 시간을 줘.
너무 오래는 못해요. 2억이면 저렴한 가격입니다."
1051,갈취 대화,"돈이 있는 건 다 알고 있어
이건 학원비야.
학원비는 몇달동안 밀려도 되고.. 챙겨와
이건 정말 안 돼
너 이미 지난달에도 안 냈잖아? 가져와
미안해 한번만 놓쳐서
당신 돈을 주지 않으면 아이들에게 부탁해서 당신 취하게 하다
그만해 제발
그래서 갖고 와"
1052,갈취 대화,"내가 만날 때 돈을 가져오라고 했잖아!
미안해.
에이, 그러면 내가 나쁜 사람으로 보이는 거야
오늘은 진짜 없어서 그래.
그러면 없는 만큼 몸으로 때우면 되겠군
미안해 이제 나한테 그러지 마.
그만해!? 아니, 내가 어려운 부탁을 한 거야? 그냥 하루에 조금씩 가져오라고 하는데 그게 안 돼?
그냥 나를 내버려 둬.
네가 정말 맞아야 정신 차리겠지? 어디서부터 맞을래?
H.미안해, 여기 있어.
맞아 이제야 정신 차리겠지!?
이게 진짜 끝이면."
1053,갈취 대화,"그러게, 돈 좀 준 거 아니야?
아, 성적도 좋았다고 좋은 거 사줬어
와, 부럽다. 나도 한번 신어봐도 될까?
어? 어??
신어보고 편하면 나도 엄마한테 사주게
다.그런데.
왜? 우리 친구 아니야? 빨리 줘. 신어보는 것 뿐이니까
그래。
와, 이거 진짜 편한데? 너는 계속 신으니까 나 일주일만 빌려 신어
뭐? 안 돼. 돌려줘
고마워요. 제대로 신고해서 돌려줄께"
1054,갈취 대화,"얌전히 돈만 주면 목숨은 살려줄게.
아악! 왜 그래요!
얘도 말을 안 듣네. 칼에 찔릴까?
가방 열어.
있는 돈을 다 드릴게요. 도와주세요。
그러니까 빨리 열어. 경찰이 오기 전에.
이게 전부입니다.
우리가 병신처럼 보이니? 주머니를 열고 옷을 벗어봐.
이 자식, 여기에 숨겼구나.
여권은 안됩니다. 제발 돌려주세요."
1055,갈취 대화,"너 그거 좋아 보이네? 이리 오너라
아, 왜 그래요?
아니, 잠깐 볼 테니까 이리로 오라고. 확씨.
저 이거 진짜 안 돼요.
아니, 뭘 못해. 와보라고. 형이 좀 궁금해서 그래.
아버님 돌아가시기 전에 주신 거예요.
너희는 왜 다 레퍼토리가 똑같아. 유품이다. 소중한 것이다. 어이가 없네, 진짜. 시계를 빼서.
형님, 제가 지금 1만원 있는데 이거라도 드릴게요. 저 시계는 정말 안 돼요.
안 내? 그래. 너는 가만히 있어. 손목을 잘라버리니까.
아휴.
야, 이거는 핏이 부족해. 야, 꺼져."
1056,갈취 대화,"안녕하세요 000씨 맞으시죠?
네, 그렇습니다만
아드님이 000이시죠? 00초등학교에 다니고 있다
누구세요?
저는 당신의 아들과 함께 있지만, 돈이 필요합니다
누구세요? 어디예요? 경찰에 신고하겠습니다
그건 알것도 없이 입금하면 바로 보내드릴께요
얼마가 필요합니까 아들의 목소리를 들려주세요
000만원 입금해주세요
네。"
1057,갈취 대화,"당신 이 녀석, 빨리 돈을 지불하지 않을 거야
기다려 보라고 하면 돈을 주기가 왜 그리 쉬운가
나는 네가 시간을 벌기 위해 경찰을 데려오려고 하는 모든 것을 알고 있다
그래서 어떻게 할 거야
죽여야지, 빨리 돈을 줘!
날 죽이면 당신 죄는 가중되고 돈도 없을텐데
당신 이 자식
고문한다 하더라도 나는 돈을 주지 않는다
뭐야!
어차피 나를 죽이는데
너 정말 이 세상에서 흔적을 지워줄 거야? 어디서 이 녀석이"
1058,갈취 대화,"야, 어디 가?
ㅇ?
이 언니들이 지금 담배가 먹고 싶어서. 네 지갑 좀 줄래?
나는 학원에 가야 해요.
아니, 이 언니들이 지금 담배 안 피우면 죽을 것 같아서 그래.
저는 늦었기 때문에 빨리 가야 합니다.
야, 우리 지금 죽을 것 같아. 안 내?
저 좀 보내주세요.
야, 너 때문에 우리 담배 못 핀다고. 가진 거 다 내놔.
보내주세요, 부탁드립니다."
1059,갈취 대화,"이모, 내가 여기 떡볶이를 먹고 이가 빠졌어. 임플란트에 돈을 줘.
아니, 이게 무슨 소리야? 떡볶이가 어쨌다고?
이모, 내가 여기 불량 떡볶이 먹고 돌 깨물었다고.
아니, 왜 돌 들어갔다고 난리야.
여기 뜨거운 솥단지 한번 뒤집어줘? 동네에서 장사 못하게 소문을 내줄까?
빨리 가요. 경찰에 신고하기 전에.
경찰? 이 동네 경찰들은 다 내 친구들이야. 나 어떻게 할 수가 없어.
봐봐.
그러니까 왜 여기서 내 허락 없이 장사하고 난리야. 장사를 하려면 나에게 신고를 해야 해.
나 정말 말이 안통하네.
빨리 꺼내놔. 신고비."
1060,갈취 대화,"아이야
네? 어머니
아빠 몰래 나한테 1000만원 줘
엄마, 제가 그렇게 큰 돈이 어디 있어요? 그리고 아빠한테 저도 받아적고 있잖아요
그 사랑이 이름으로 꼬박꼬박 저금하는 거 있잖아
하, 어머니 그건 사랑이 나중에 대학 갈 때 써야 돼요
애미야, 사랑이 대학 갈 일은 아직 멀었고 난 벌써 언제 죽을지 모르는 늙은이인데 나한테 양보하는 게 맞지 않아?
엄마, 그러지 마세요
당신이 돈을 주지 않으면 나는 저녁 식탁에 농약이라도 뿌려 우리 가족을 몰살한다면 사랑이도 그 돈을 쓰지 못하고 죽을 것이다?
어머니 어떻게 그런 말을
그러니까 좋은 게 좋은 거라며 좀 줘, 시집을 이렇게 꼬셔야 해?"
1061,갈취 대화,"얘야, 이거 봐 겁쟁이. 거지가 어디서 돈이 나와서 이렇게 좋은 옷을 입고 학교에 왔다고?
이거 우리 이모가.
이거 우리 이모가. 어? 가난한 사람의 부모는 가난한 사람인데, 네 아줌마는 부자라는 거야? 그런데 왜 저번에는 우리한테 돈을 못 줬어? 어? 거지한테 대답해봐?
왜 그런 말을 해.
야, 이 못난 놈아. 거지에게 어울리지 않는 옷을 왜 네 아이가 입고 있니? 대답해보라잖아.
야, 하지 마, 하지 마. 귀가 막힌 것 같은데 저런 놈한테 말이 통할까?
벗으라는 게 무슨 뜻인지 모르겠어?
왜? 왜 그래. 하지 마, 벗기지 마!
이 자식, 말을 못 알아듣네. 벗으라고!
돌려 그것은 내 것이다
거지한테 이런게 어울린다고 생각해? 이제부터 이것은 내 것이다"
1062,갈취 대화,"아저씨 여기서 자면 안 돼요! 제가 집에 데려다 드릴게요.
B. 괜찮으니까 그냥 가.
>에이, 왜 그래요? 형.
나는 당신을 모른다. 무슨일이야?
자, 데려다 줄테니 지갑 좀 봅시다.
도둑이다! 저를 도와주세요
무슨 일 있어요?
에이, 제 형인데 취해서 제가 데려가려고 하니까 그냥 갈게요. 아, 형. 다찌가 싫으면 그냥 가라고
도와주세요。 모르는 사람이에요.
신고하겠습니다.
에이 지갑은 내가 가져가고. 신고하면 알아서 해."
1063,갈취 대화,"여보세요??
네, 엄마. 안녕하세요。 현기의 담임입니다!!
아, 네. 안녕하세요!
요즘 현기의 성적이 많이 좋지 않아요.
아 그렇습니까?。 현기가 요즘 집에서 열심히 하고 있는데 잘 안 되는 것 같아요.
제가 봤을 때 현기가 열심히 해도 정말로 따라가지 않는 것 같습니다 그래서 제가 성적을 올릴 수도 있어요. 그런데 어머니께서 저에게 성의를 어느정도 보여주시면 바로 해드릴수 있습니다
아, 그렇습니까?? 그럼 한번 찾아뵐게요.
대화가 잘통하네요 어머니, 기다리고 있겠습니다
네."
1064,갈취 대화,"자기야 나 필요한게 있는데!
어떤 거?
응 나 가방 필요한데 500만원만 준다고
응? 갑자기? 며칠전에도 가방을 사줬잖아
그건 내 생일 선물이었어. 이번 건 여자친구한테 선물할 수 있는 거잖아!
음자기가 이렇게 매년 나한테 요구하는 돈이 얼마인지 알아? 1년마다 1000단위니까, 우리의 미래를 생각하려면 돈을 아껴야지!
헐 뭐야 자기야 어차피 결혼하면 자기 돈 내 돈 상관없이 같이 쓰는데 나한테 쓰기 아까워?! 가방 살 돈 안 주면 화낼 거야?!
그게 아니라
그럼 살게요. 돈을 보내두세요. 알았지?! 자기야 사랑행
어휴, 알았어"
1065,갈취 대화,"어디로 그렇게 서둘러 가시나요?
아이고, 누구세요?
그거는 알 필요가 없고, 그 쇼핑백을 굉장히 소중하게 가져가시는군요
신고할게요!
경찰이 빠를까요, 제가 빠를까요?
소리 지르겠지요!
소리 질러. 다들 여기로 와보세요 이 아주머니가 저를 치한이라고 생각하고 있습니다
제발 그냥 보내주세요
그냥 가세요 종이봉투만 가지런히 놓고
말도 안 되는 소리 그만 하세요"
1066,갈취 대화,"야, 돈 있어?
나 돈 없는데
나 요즘 완전 거지인데 사고싶은게 생겨서 얼마정도 필요한데 일주일뒤에 바로 갚을께
나도 없다
이봐, 그런 말 하지 말고 며칠만 빌려 주지 않겠니
나도 돈이 없다니까
야, 친구들끼리 왜 이렇게 잘게 해? 그것 좀 빌려주는 게 왜 나쁜 거야? 얼마만 달라고
너 저번에도 안 돌려줬잖아.
죽을래? 알바해서라도 만들어오든지 너희 부모님께 달라고 하라고
미안해."
1067,갈취 대화,"일주일에 100만원.
그걸 어떻게 모아!
못 구하면 어쩔 수 없지.
뭘. 어떻게
장기를 팔든지 해야지.
미쳤나?
그러니까 순순히 구해온다고 하면 되잖아.
당신은 제정신이 아니야!
돈 앞에서 누가 제정신인가.
절대로 구할 수 없어!"
1068,갈취 대화,"야, 금계란 매점 가냐?
으.응
야 내꺼는 초코우유랑 소시지빵 사와라.
어디, 돈은?
야, 너희 집 잘 산다며? 좋은 말을 할 때에 사와라
내꺼 살 돈밖에 없다구.
너희 아버지가 일랑하신대. 야, 돈 많아서 좋겠다. 아이들은 너희 아버지의 파수꾼이잖아?
얘기하지 마.
아, 나 피곤하게 해서 호빵도 사오고
알겠다。"
1069,갈취 대화,"어? 너 이 옷 브랜드 아니야?
응? 아, 엄마가 이번에 생일 선물로 하나 사주셨어.
대박. 이거 나한테 빌려줘
응?? 안돼. 엄마가 사줬대.
아니, 내가 이걸 시켰냐고. 하루만 빌려줘
안 돼 미안해. 정말 소중한 물건이야
나 오늘 데이트할 때 입을 옷이 없어서 그래. 한 번만, 응?
너 옷 많잖아. 지금 입은 채로. 입어도 되고.
아, 정말 말이 안통하네. 내일 갚을게. 가져갈게.
안 돼, 진짜. 돌려줘."
1070,갈취 대화,"김이병, 이번 달 월급 나왔지?
네, 15만원이 나왔습니다 이상병 님
그래? 군대에서 돈 필요없어. 나에게 맡기고 전역할때 이자를 붙여줄께
네? 제대할 때까지, 꽤 남았는데.
그러게 아직 멀었지. 군 생활은 꼬이게 하고 싶지 않지?
그런데 이상병 씨는 전부는 좀 그래요
그래, 내가 양보하지 마. 10만원만 줘
정말 그렇게 해야 합니까?
전부 당신 군생활을 생각해서 그랬어
.여기 있습니다."
1071,갈취 대화,"후배야 내가 스타킹을 감았어
ㅇ?
스타킹을 사야하는데 돈이 없어서 1000원이 있어?
네? 아니요.
1000원 없어?
네。
그렇지? 1000원도 없어?
죄송합니다.
때리고 나오면 대당 열대야야야.
수업 종소리가 울렸다. 들어가자.
운이 좋다고 생각해.
네。"
1072,갈취 대화,"내 생일이라고
어쩌라고
생일이라고 생일선물은 없어?
생일 축하해
말뿐이야??? 선물 없어??
지금 저한테 왜 이러세요
선물 달라고 해야지, 인스타그램에 너가 나한테 말한 부분 캡처해서 올릴게
자기 프티콘"
1073,갈취 대화,"야, 100원 줄 테니까 빵 사와. 둘.
100원으로 빵을 어떻게 사.
야, 못 사냐? 이건 돈이 아니야? 사올 거면 사올 거고 말이 많아.
이것으로는 부족해서 살 수 없다.
야, 너는 돈 없어? 네 돈으로 사면 되잖아. 너 돈 많잖아
아니, 나는 돈이 없는데.
야, 찾아서 나오면 100원에 한 대야.
아, 이래서는 문제집을 사야지
빵 사서 사면 되잖아. 내게
제발 돌려줘."
1074,갈취 대화,"학교 졸업했다고 네가 내 꼬봉이도 졸업한 것 같아?
아니야.
그런데 왜 돈을 보내라는 것을 보내지 않았어?
여기저기 찾아봤는데 못구했어.
그럼 알바라도 해야 되는 거 아니야?
준비하는 일 때문에 아르바이트 할 시간이 없어.
그럼 엄마 카드로 현금서비스나 받으래.
그건 좀 그러네.
지고 싶지 않아?
아니야.
오늘 밤까지 PC방에 돈을 만들어서 가져와. 그렇지 않으면 내가 너희 집으로 갈 테니까."
1075,갈취 대화,"무료 이벤트라고 해서 왔는데 이것도 꼭 받아야 하나요?
당연하죠. 세상에 공짜란 없어요
아니, 그럼 무료라고 써놓으면 안 돼요
그러면 아예 안 받는다고 해야지. 이미 받으면 어떡합니까
아니, 저는 정말 몰랐는데
이미 결제했습니다 10만원
아니요, 제대로 설명해 주세요
학생검사까지 무료야. 학생들이 몰랐던 것을 왜 나에게 묻는 거야
아니.
계속 이러면 경찰 부를게
네。"
1076,갈취 대화,"이봐, 저기 아저씨
응? 나?
응, 여보.
무슨 일이야, 아가?
아저씨 내가 꼬맹이야? 그것보다 내가 배가 고픈데, 가지고 있는 것을 줘
내가 가진건 사랑뿐이야
이상한 소리 하지 마. 나오면 백원당 천 장이야
정말 없어, 가지고 있어
이를 벗기는 것은 그만하고 돈을 내고
하지마"
1077,갈취 대화,"친구야, 6만원만 빌려 주게
어? 나 이거 학교 책 사야 되는데
아, 딱 하루만 쓰고 돌려줄게
아, 진짜 안 되는데.
맞을래?
미안 내일 꼭 돌려줘.
그러게 하루만 쓰고 돌려줄게"
1078,갈취 대화,"아니, 엄마, 왜 내 계좌에 입금을 안 해놔
아들 엄마가 요즘 아파서 병원비로 다 써버렸어. 미안.
아니, 언제 또 돈이 들어와?
그게 좀 기다려봐야 할 것 같아서 병원비를 더 써야 할 것 같아서
아니, 내가 죽을까 봐
미안해 엄마가 미안해
시끄러워서 더 오래 살아도 소용없어. 그냥 그 병원비를 저한테 내고
아니, 당신이 어떻게 나한테 그런 말을 할 수 있어
나이 먹고 오래 살아도 소용이 없단 말이야. 아들을 위해 희생하지않으면
내가 너를 잘못 키웠구나
시끄러우니까 그 돈 빨리 줘"
1079,갈취 대화,"나 노스페이스 바람막이 사줘. 그 정도지?
얼마야 그게 껌값이야 말도 안 돼
저번에도 잘 사줬잖아. 지금 내 말 무시하는 거야?
아니, 그건 아닌데.
그러니까 저번처럼 빨리 내 앞으로 가져가라고
그게 돈이 얼마야. 나 돈없어. 정말이야
거짓말하지 마, 또 무슨 소리야
저번에도 비슷한거 사줬잖아. 이번만 봐주지 않을래?
그런건 나한테 안통하는걸 알면서도 또 그렇지
알겠어 미안해 사줄게"
