idx,class,conversation
490,일반 대화,다들 지금 자취해? 본가야?\n 나 자취하다가 이제 본가에 살아 ㅎ\n 나는 지금 기숙사 생활 중이야!\n 나도 자취하다 본가 왔는데 키키 답답해\n 나도 너무 답답해 ㅠㅠ\n 특히 나갈 때\n 맞아 혼자 살면 너무 편하고 좋더라\n 그니깐 자취 또 하고 싶다!\n 근데 자취하니까 돈을 헤프게 쓰더라고 ㅠㅠ\n 그건 그래\n 기숙사도 돈이 많이 들더라 ㅠㅠ\n 키키 난 먹을 거에 많이 나가더라고 키키\n 키키 옷도 사고 아니 어디다 쓴지 모르겠어...\n 나는 집 꾸미기에 재미가 들려서 가구도 샀어\n 키키 자취할 때 가구 엄청 사서 이사할 때 너무 힘들었어 키키\n 오 그래도 꾸미고 사진 찍는 재미있지? 키키\n 맞아! 사진들 많이 찍어서 자랑하는 재미가 있어!\n 키키 맞아 인스타에 올리고 키키\n 근데 다 짐이야\n 키키 다 작은 소품들을 많이 샀구나?\n 응응 하하 인테리어를 좋아해서 여러가지 많이 샀지!~
491,일반 대화,진짜 별의 별 동물 다 키우더라~\n 신기하게 생각했던 애완동물 있어?\n 난 물고기! 많이 키우는 거긴 한데 엄청 신기한 종류가 많아서 놀랬어\n 키키 나는 유튜브에 수달 키우는 사람 보고 신기했어 근데 수달 넘 귀엽더라\n 키키 맞아 물고기 키워서 판매도 하더라\n 수달은 물에 사는 동물인데 물 밖에서 키워?\n 키키 와 진짜 귀엽겠다 키키\n 아니 근데 너네 옛날에 스펀지에서 실험한 거 봤어? 너구리한테 솜사탕 주면 어떻게 되는지\n 어떻게 되는데? 궁금해 키키\n 헐 **언니 그거 몰라?\n 근데 너구리 맞나 암튼 걔네는 무조건 물에 씻어 먹어서 다 녹아서 없어짐 키키 짱 웃겨 꼭 봐봐\n 너구리 맞아 키키 진짜 귀여워 아니 너무 악랄한 실험을 했어\n 진짜? 너구리가 뭐든지 다 물에 씻어 먹어?\n 키키 그런가 봐 자꾸 없어져서 어리둥절 하는데 불쌍한데 귀여워 키키\n 맞아 솜사탕 받자마자 바로 물로 직행 하는데 진짜 귀여워 키키\n 그러고 녹아서 없어지니까 어리둥절해서 물 속을 계속 헤집어 키키\n 헐 진짜 말로 들어도 넘 귀엽네 나중에 봐야겠다 키키 미쳤네\n 키키 진짜 어디 갔나 찾았던 거 같아 귀여워 키키\n 맞아 키키 진짜 귀여워 나중에  꼭 찾아봐\n 키키 웅 진짜 봐야지 나는 수달 키우는 거 봤는데 수달한테  탄산수 먹이는 거 봤는데 엄청 따끔해 하면서 계속 궁금해서 왔다 갔다 해 키키 귀여워\n 키키 먹여도 돼? 근데 또 궁금하긴 한가 보네 키키\n 탄산수가 그냥 물에다가 탄산 주입만 한 거니까 괜찮지 않아? 키키\n 그것도 볼래\n 웅웅 이제 손 넣어보고 찌릿 하니까 빼고 도망가고 다시 와서 찌릿 하고 도망가고 무한 반복이야 귀여워!\n 키키 아 귀엽다 근데 나도 탄산에 손은 안 넣어봐서 궁금하다\n 아니 약간 애기들 탄산음료 처음 먹었을 때 반응일 것 같아\n 키키 웅웅 찌릿찌릿거려 수달을 집에서 키운다고 생각한 게 좀 신기했어\n 아니 근데 **언니 아까 물어봤는데 대답 안 해줬어\n 수달 물에서 사는 동물인데 그냥 집에 물 밖에서 키우는 거야?\n 키키 집에서 키우는 거면 그렇지 않을까?\n 수영장 같은 거 만들어서 좀 놀게 해주고\n 웅웅 잘 기억 안 나는데 수영장 느낌이 있었던 것 같아!\n 집 같지 않은 느낌이었어
492,일반 대화,엄마 내가 강아지한테 좋은 과일 몇 가지 알려줬잖아\n 응. 왜 문제 있어?\n 과일 급여방법이랑 급여량도 중요하다고 하네\n 뭐 어떻게 줘야 하는데?\n 목에 걸리지 않게 작게 썰어서 줘야한대\n 그건 당연한 거고\n 또 과일들이 당류 함량이 높아서 매일 간식으로 주면 살찐대\n 단 맛이 나니까 그렇겠지\n 근데 우리 까미는 자기가 조절해서 적당히 먹으니까 문제 없을 것 같아\n 응. ** 같은 애 없어
493,일반 대화,오빠는 머리 깎는 주기가 어떻게 돼?\n 나는 한 달에 한번 정도 되는 거 같아\n 오빠 완전 곱슬 머리지?\n 응 맞아 악성 곱슬이야 키키\n 그러면 다운 펌 같은 거 무조건 하겠네?\n 응 자주는 못하고 키키 해야 돼\n 머리는 짧게 못 깎잖아 맞지?\n 응 키키 곱슬이 심해서 조금 긴 게 더 나아\n 파마는 안 해도 되겠다 돈 굳었네?\n 키키 그러게 다운 펌 값이 더 나오긴 하지만 키키\n 다운 펌 뭐 만 원밖에 안 하더만~\n 남자 머리에 만원이면 충분히 비싸지\n 키키 그건 그래 나 학생 때도 남자 머리는 오천 원이었어!\n 동네 이발소 가면 사천 원도 가능해 키키\n 진짜 찐 이발소겠다 거기는!\n 그치 키키 하얀 가운 아저씨 있는 곳
494,일반 대화,나 편의점 도시락만 먹었더니 장염 걸렸어\n 헉 유통기한 지난거야?\n 응 지난거 아니였어 그냥 가공식품 많이 먹어서 그런가봐\n 확실히 건강하게 먹으면 몸이 가벼워\n 건강하게 먹기 참 힘들다\n 오히려 야채나 자연식품이 더 비싸\n 그래서 가난할수록 비만율도 높대\n 아 저렴한 가공식품으로 떼워서 그런건가?\n 그것도 있고 다이어트도 사실 돈이 많이들잖아\n 맞아 관리하는데 돈 많이들어\n 생각해보니까 진짜 그렇네\n 쉽고 편하게 배채울 수 음식은 건강에 안좋은 것 같아\n 당장 배가고프고 돈이없으면 같은 돈이라도 과일보단 라면을 먹겠지\n 그렇지 포만감이 차이나지\n 나 같아도 그럴 것 같아
495,일반 대화,친구중에 의경 출신 있어?\n 내 친구 중에 있어.\n 친구가 의경은 어떻대?\n 의경 편하고 좋대.\n 의경은 서울에 있잖아.\n 가까운게 진짜 최고지.\n 멀면 몸도 힘들어.\n 가까워야 몸이 편하지.\n 의경이 장점이 많아.\n 그나마 의경이 낫지.
496,일반 대화,다음주면 다시 날씨가 풀린다고 하던데\n 추워졌는데 또 날씨가 풀린데?\n 응 날씨가 너무 변덕인 것 같네\n 원래도 이랬었나? 기억이 잘 안 나네\n 그러게나 말이야. 옛날에는 이러지 않았었던 것 같은데\n 근데 또 몰라. 날씨가 안 풀릴 수도 있어.\n 맞아. 그래도 나는 너무 추워서 날씨가 조금은 풀렸으면 좋겠어\n 나도 같은 생각이야!\n 날씨 조금 풀리면 같이 산책이라도 다녀오자\n 그래 좋아! 산책하면서 맛있는 것도 먹고 오자!
497,일반 대화,주식 껄무새 라고 혹시 들어봤어?\n 껄무새라면 주식과 관련된 용어 아니야?\n 아니 난 처음 듣는데\n 살껄! 팔껄! 안살껄! 껄껄거리는 앵무새같은 인간을 이야기하는거래.\n 얼마나 많은 사람들이 사용하는지 모르겠어.\n 아 그렇구나 참 용어 잘 만들어 낸다\n 주식을 하다 보면 팔아도 후회 안팔아도 후회더라.\n 돈과 관련 되다 보니 다들 민감하게 반응하고 후회하는 거 같아.\n 난 우유부단해서 주식이랑은 잘 안맞을 것 같아\n 가격의 저점과 고점을 맞출 수 없으니 껄무새가 되어가.\n 사실 나도 한마리의 껄무새야.\n 아마 나도 진짜 껄무새될 듯 싶어
498,일반 대화,오늘 친구가 전화가 왔어요\n 학교 선생님과 상담을 했대요\n 무슨 상담을 했다고 하나요\n 저도 방금 담임 선생님과 상담을 했어요. 눈물이 나네요.\n 전반적인 아이의 특성 공부상태 라고 하는데 저도 곧 상담 시기가 오는데 무섭습니다.\n 전문 상담치료사가 있으니 걱정 안하셔도 될 거 같은데요\n 긴장했었는데 너무 잘 하고 있다고 해요. 감동이예요.\n 왜 눈물이 나요? 뭐 안좋은 소식 들으셨나요?\n 저는 아이가 없어서 잘 모르겠습니다\n 너무 잘 하고 있다고 하니 감동을 받았어요. 이런 적 처음이거든요.\n 너무 부럽습니다. 저도 그런 소식을 듣기를 바래 봅니다.\n 전 지금 웹디자인 교육받으러 가야겠네요\n 아이들은 의외로 생각보다 잘 하고 있는 것 같아요.\n 이제 나를 위한 교육을 받아야겠어요.
499,일반 대화,행군 해봤겠네 군대 갔다왔으면\n 그게 그렇게 힘들다매?\n 행군 뭐 힘들대\n 전쟁나면 안되는데 걱정이다 맞제 북한좀 누가 안밀어주나\n 겨울에 가서 더했지 머\n 나도 DMZ 방문 한번 해보고 싶네 궁금하지않나 38선\n 안가고싶다 내가 제일 싫어하는게 바람쌩쌩부는거랑 길미끄러운거임\n 맞제 근데 장비까지 매고 걷는거 정말 얼마나 힘들까\n 휴전선은 특히나 미끄러울것같네 국군장병여러분께 스파이크 신발하나 보내줘야겠노\n 지금 예비군이가 뭐고\n 민방위도 끝났지 듀티프리다\n 듀티프리 면세점아니가\n 국방의 의무가 끝났다고 키키
500,일반 대화,군대 급식 먹어보고 싶어 키키\n 아 매일 먹으면 질려\n 바깥 음식이 그리워지는 키키\n 키키 군대 음식 맛있어?\n 다들 평이 안 좋아서 ㅠ!\n 그니깐 ㅜㅜ한동안 부실 급식이라고 난리였잖아\n 남자들한테 물어보면 다들 냉동 식품이 제일 맛있었다 할 거야 키키\n 키키 뭐가 있는지는 알 거 같아 키키\n 남자친구가 자주 말해줬어 키키\n 맞아\n 안 그래도 동생이 추천해주더라 키키\n 키키 맛있어\n 냉동식품은 다 맛있었던 거 같아\n 밖에서도 그렇고\n 키키 밖에서도 그 식품이 팔아?\n 그 안에서는 얼마나 맛있을까...키키\n 뭐든 냉동식품은 지금도 맛있잖아 키키\n 지금은 더 종류 다양한 것 같드라고\n 키키 그렇겠네 키키\n 거기서 슈넬치킨인가 먹어 봤는데 맛있더라!\n 그래?\n 담에 피엑스 가면 사 먹어봐야지 키키\n 먹을 거만 생각하면 좋은데 다시는 가고 싶지 않은 곳 키키\n 키키 그건 그렇지\n 요새는 사회 음식이 얼마나 맛있게 나오는데 ㅠ 키키\n 그치...\n 다들 같은 소리 키키\n 한번이면 끝이라고 키키\n 키키 요즘은 그래도 많이 느슨해진 거 같아\n 나 때에 비하면\n 키키 하긴 요새는 잘못 건드리면 사회가 난리 나지 ㅠ
501,일반 대화,던킨 도너츠 뉴스 봤어요?\n 자주는 아닌데 가끔가서 충격이요\n 모르고는 먹어도 보곤 못 먹겠더라고요\n 사람 심리가 그렇죠\n 아이가 도너츠 좋아해요?\n 흑임자 잘먹어서 좋아하는거 생겨서 기뻤는데...\n 던킨도너츠 기프티콘은 팔리지도 않아요.\n 아무래도 다들 기피하는거 같아요\n 점주들 피해가 없었음 좋겠는데 말이죠\n 자주 가던곳 정말 사람이 없더라구요
502,일반 대화,우리 저번에 했던 루미큐브 있잖아.\n 응 맞아 그래 그거 왜?\n 너 그거 앱 말고 보드 게임으로 해 봤어?\n 응 나 보드 게임 카페 가면 항상 그거 꼭 해\n 나도 가면 항상 하는데 최근에 가 봤어?\n 아니 요즘은 잘 안 가고 내가 다니는 카페에 게임이 많아\n 그래? 무슨 게임이 있어?\n 루미큐브랑 할리갈리 뱅 스플랜더 등등 유명한 거 많더라\n 할리갈리는 아는데 스플랜더는 뭐야?\n 뱅 게임이랑 비슷한 거 있어 키키\n 뱅 완전 재미있었는데 너도 뱅을 아는 구나!\n 그럼~ 나도 그거 좋아하는데 친구가 없어서 못해...\n 우리 조가네 녀자들 출동해야겠네!\n 맞아 다음에 모이면 같이 한번 해야지~\n 우리 조가네 녀자들 모여서 할 일이 많네!\n 그러게 얼른 모여야겠어!
503,일반 대화,"군대 밥 어때?\n 궁금해!\n 듣기론 군대 밥이 쑤레기라던디\n 우리 부대는 맛있게 해주셨어!\n 아 진짜? 키키\n 맨날 맨날 식단 달라?\n 올~ 뭐가 제일 맛있었어,?\n 흐음 나는 빵식이 제일 맛있었던 거 같아!\n 키키 너도 그 군대리아 그거 해먹어 봤어?\n 빵식이가 군대리아야?\n 사람 이름 같네잉 ^^\n 일주일에 2번은 나오는 거 같은데! 키키\n 와 키키 그거 너무 많이 들어서 맛 궁금해\n 우리 회사에도 나왔었는데 ^^! 군대가 더 맛있다곤 하더라\n 나는 귀찮아서 제일 편하게 먹는 거라 좋더라구 키키\n 키키 신기하네\n 나도 먹고 싶다\n 어케 생겼어?\n 우유에 막 스까묵고 그러지 않나\n 말아먹는 게 또 야무져서 맛있어 키키\n 아 상상이 안 되네 키키 우유에 말아 먹다니...\n 키키 근데 맛있을 듯 촉촉하니 하하\n 그냥 꾹꾹 담아서 먹는...\n 키키 비주얼은 별로"
504,일반 대화,너는 니 회사에서 하는 일이 뭐야?\n 난 회사에서 연구 보조 업무를 맡고 있어\n 헐 너네 회사에 연구인도 있어?\n 맞아 2차 전지 업체여서 연구원이 많아\n 2차 전지 업체가 무슨 말이야?\n 드론이나 워치 같은 거에 들어가는 전지 개발 하는 거야 키키\n 헐 너네 회사 진짜 큰 회사겠다!\n 아직은 중소기업이야 발전 가능성 있어 키키\n 거기 주식 좀 사면 꿀일 거 같니?\n 음 아직 없지만 상장하면 나는 살 생각이야 키키\n 헐 너 살 때 나도 알려줘!\n 그래 ! 상장하면 제일 먼저 알려줄게 키키\n 좋아 밥도 잘 나오고 너네 회사 짱이다!\n 맞아 키키 정말 좋은 회사야 키키\n 너 거기에 뼈를 묻을 거야?\n 나 여기서 장례도 치를 꺼야 키키
505,일반 대화,요즘 재밌는 예능 뭐 없나?\n 그러게 난 놀면 뭐 하니는 봐 키키\n 나는 음~\n 런닝맨 잠깐 보다가 요새는 잘 안 봐!\n 나 아까 놀면 뭐 하니 봤는데 웃기더라 키키\n 챙겨 보는 예능은 놀면 뭐 하니 뿐이야 키키\n 나도 놀면 뭐 하니 초반에는 많이 봤어! 키키\n 키키 이 조합 너무 웃겨 키키\n 유퀴즈도 봐?\n 키키 유퀴즈는 채널 돌리다가 보는 거 같아 키키\n 조세호랑 케미 좋더라\n 아 맞다!\n 유퀴즈도 있었구나!\n 나 유퀴즈 좋아해~\n 유퀴즈 게스트도 그렇고 다 좋아 ㅠㅠ\n 저번엔 빵집 아저씨 보고 대단하다고 느꼈어\n 진짜 유재석 대단한 거 같아\n 볼 때마다 키키\n 나도 그 편 봤어! ㅠ\n 눈물 주루룩 ㅠ\n 진짜 유재석 한번 만나 보고 싶어 키키\n 키키 진짜 나도 유퀴즈 나가고 싶어 키키\n 키키 백만 원 탈 수 있을 거 같아?\n 키키 나는 안 될 거 같아 키키\n 알아도 생각이 안 날 거 같아 ㅠ\n 키키 그 선물이라도 받아 오지 뭐 키키\n 키키 티비 출연하는 게 쉽지 않을 거 같아 ㅠㅠ\n 맞아 키키\n 나는 진짜 덜덜 떨면서 말할 거야 ㅠㅠ
506,일반 대화,이제 그럼 **님에게는 딸이 가족이겠네요?\n 맞아요. 이혼을 했으니 어쩔 수 없죠.\n 그럼 가족관계증명서에 어떻게 나와요?\n 우선 아이 가족관계증명서에는 부모가 다 나와요.\n 아~ 그러면 **님 가족관계증명서에는 안 나오겠네요?\n 맞아요. 저는 안 나와요.\n 네네 정말 잘 이해했습니다.\n 그게 깔끔하죠. 등본에는 어떻게 나올지 모르겠지만 똑같을 것 같아요.\n 그렇죠. 똑같을 것 같아요.\n 서류 하나로 가족이 남이 되는건 너무 쉽더라구요.
507,일반 대화,너 미국 복권은 어떻게 뽑는지 알아?\n 아니 ? 잘은 몰라 어떻게 하는데?\n 나도 잘 모르는데 거기는 땅덩이가 넓어서 그런가 당첨금이 장난 아니더라.\n 하긴 땅덩이가 넓으니 인구도 많겠다!\n 여기는 많아 봤자 100억 정도잖아!\n 맞아! 거기는 몇백억씩 나오는 거야?\n 응 거기는 기본 1000억 단위더라고!\n 우와 거기서 당첨되면 진짜 인생역전이겠다\n 근데 이번에 50대 여자가 430억 당첨이 됐는데 죽었대 ㅜㅜ\n 엥? 어쩌다가 그런 불상사가 일어난 거래?\n 그 소식을 알고 이웃 주민이 못살게 굴었대 ㅜㅜ\n 그럼 그 이웃 사람이 죽인 거야? 그 여자를?\n 아니 그래서 스트레스 받다가 우울증 생겨서 스스로 목숨을 끊었대 ㅜㅜ\n 너무 안타깝다 ㅠ 그 돈이면 행복했을 텐데 ㅠ\n 그러니까 그 사람이 죽기 전에 복권이 자기 삶을 망쳤다고.했대.\n 복권 당첨 전이 더 행복했을 수도 있겠다
508,일반 대화,사람이 탈 수 있는 드론이 개발 되었다고 하는데 들어봤어?\n 그런 드론이면 엄청 크겠네?\n 와 사람이 타면 드론이 아닌거 아니야?\n 드론이 상용화 되면 교통 체증이 해소 되겠지?\n 사람이 탈 정도면 택시 수준이겠는데.\n 상용화 되기엔 너무 위험할 듯 한데\n 응 이건 따로 길이 있는게 아니라 한강도 바로 가로 질러서 갈 수가 있다고 해.\n 날아 다니다 박치기 해서 사고날 수도 있지 않을까?\n 그러게 하늘이 난잡 해질듯\n 자동차도 처음에 나왔을 때 그 속도 때문에 사람들이 너무 걱정이 많았다고 해.\n 중간에 배터리 떨어지면 나도 떨어지는 겨?\n 헐 위험하네 헬맷 필수겠다
